sequence,HVU1_급기_온도,R_HVU1_급기_온도,HVU1_혼합_온도,R_HVU1_혼합_온도,외기온도,R_외기온도,HVU1_급기_습도,R_HVU1_급기_습도,HVU1_환기_온도,R_HVU1_환기_온도
1775,16.16420746,17,27.90828705,28,32.89979935,34,33.22689056,31,28.14137077,28
1776,14.26002407,15,27.16762733,28,27.08516502,29,34.85262299,33,29.22035027,30
1777,15.84133053,17,27.90828705,29,27.08572388,28,31.61517143,29,28.01957703,28
1778,12.29328346,13,26.91592598,28,26.08872032,27,31.60776711,29,30.76512146,31
1779,13.45292473,14,29.46304131,31,28.07839584,31,30.80615616,28,28.88720894,29
1780,16.8595314,18,32.59870529,34,26.08852768,27,31.60776711,29,29.09012032,28
1781,12.83841038,14,26.01783562,27,32.88672638,34,34.04391479,31,28.92926025,29
1782,12.74872112,13,25.90903282,27,29.07154083,30,30.80615616,28,32.8065567,34
1783,15.16893387,16,24.88716316,26,30.06365585,31,32.41537476,30,28.29644203,28
1784,15.17692852,16,26.91592598,28,33.78260422,34,33.22689056,31,29.00926208,29
1785,13.4641304,14,25.90903282,27,32.88672638,34,33.22689056,31,26.12458229,26
1786,12.75570965,13,25.90903282,27,27.04669952,28,31.60776711,29,29.91576767,30
1787,15.16893387,16,28.43253708,30,25.09577179,26,31.60776711,29,29.04059029,29
1788,14.32686901,15,30.9913044,32,24.11275291,25,34.04014969,32,29.77329826,30
1789,14.17017841,15,26.91592598,28,28.14672089,29,30.80615616,28,30.74063492,31
1790,15.16893387,15,26.91592598,28,35.45431519,37,32.41530991,30,29.92722702,30
1791,15.16893387,16,26.91592598,28,28.08024406,29,33.21968842,31,26.12458229,26
1792,14.26578236,15,27.64570427,29,23.43341446,24,31.60776711,29,27.22338104,27
1793,16.16420746,17,27.90828705,30,30.06280708,31,32.41537476,30,29.04059029,28
1794,13.44364738,14,27.90828705,29,26.08745384,27,32.41537476,30,29.04059029,29
1795,14.26578236,15,29.58390808,30,32.93710709,34,30.80617142,29,32.09929657,33
1796,14.27270222,15,27.45350647,29,25.03983116,26,31.60776711,29,31.46965599,32
1797,16.16420746,17,31.70544434,33,26.08852768,27,31.60776711,29,33.09861755,34
1798,12.75803947,14,28.88544846,30,24.11129189,25,31.60776711,29,33.09861755,34
1799,15.16893387,16,25.90903282,27,30.05075836,31,31.60776711,29,32.88367081,34
1800,15.16893387,16,28.95547295,30,28.07402039,29,31.60776711,29,29.04059029,28
1801,12.78355026,13,31.84308624,33,31.94134903,33,31.60776711,29,26.16510582,26
1802,14.2906971,15,29.24244118,31,29.07232857,30,34.04346085,32,28.09345627,29
1803,16.16420746,17,32.0271225,33,28.07839584,30,32.41537476,30,33.54018402,35
1804,13.4641304,14,26.91592598,29,25.0964489,26,32.41537476,30,29.06985855,29
1805,13.36436939,13,28.55082512,30,32.93631363,33,30.80615616,28,29.82591248,30
1806,12.68272018,13,27.90828705,29,28.11136246,29,33.23397064,31,30.63609314,32
1807,14.26578236,15,28.3135643,29,26.08834076,27,31.60776711,29,29.22035027,29
1808,14.39002895,15,30.16913605,31,25.14944077,26,31.60768318,29,27.13483429,27
1809,15.16961288,16,26.15897942,27,28.14688873,30,32.41537476,30,27.13483429,27
1810,16.03299141,17,28.88544846,30,27.05050468,28,30.80695534,28,28.95992661,29
1811,12.11976719,12,27.90828705,28,27.08381844,29,33.22643661,31,28.10844994,28
1812,12.75007534,13,26.91592598,28,23.43341064,25,34.04014587,32,31.4100132,32
1813,15.16893387,16,27.09587669,28,33.68264771,35,32.41537476,30,30.89388466,31
1814,13.45292473,14,28.88544846,30,25.09618759,26,32.41537476,30,27.13483429,27
1815,17.24448395,18,25.90903282,27,30.05619431,31,32.41537476,30,27.13483429,26
1816,14.1543932,15,27.05548477,28,31.00421524,33,31.60776711,29,32.21263123,33
1817,13.46175003,14,25.90903282,28,25.09417915,26,32.41537476,30,27.30191422,27
1818,16.16420746,17,28.88544846,29,28.08162689,29,31.60776711,29,28.10844994,28
1819,14.22814083,15,29.51225662,30,34.62749863,36,30.80615616,28,30.72167969,31
1820,15.97200108,17,25.90903282,27,28.11341667,29,34.04014969,32,27.11794472,27
1821,13.56303692,14,30.96370506,32,23.43044853,25,31.60776711,29,29.04059029,29
1822,13.45292473,14,30.45574379,32,30.98334312,32,32.41537476,30,29.17918015,29
1823,16.16420746,17,28.3135643,29,32.87664795,34,32.41537476,30,27.13483429,27
1824,16.16420746,17,26.91592598,28,27.08532715,28,32.41447449,30,27.13483429,27
1825,16.16014862,17,28.88544846,30,35.45429993,36,31.60776711,29,27.13483429,27
1826,15.16893387,16,25.90903282,27,25.09619522,26,31.60768318,29,32.29986191,34
1827,15.16893387,16,27.90828705,29,28.08044052,29,32.41537476,30,29.82591248,30
1828,12.83841038,13,28.88544846,30,24.11275482,25,30.80615616,28,28.12160492,29
1829,15.16893387,16,29.51225662,30,36.14444351,37,31.61517143,29,28.14137077,28
1830,15.16893387,16,25.85522652,27,30.0530262,30,31.60776711,29,27.13483429,27
1831,15.16893387,15,28.35681534,29,23.0575428,23,32.41537476,30,27.13483429,27
1832,16.16420746,17,28.2337265,29,28.08147049,29,31.60776711,29,26.15000916,26
1833,15.43404961,16,30.21068382,31,28.08455658,29,34.85293198,32,30.76512146,31
1834,15.16893387,16,24.88716316,26,31.95877457,33,32.41537476,30,29.04059029,29
1835,15.16893387,16,26.91592598,28,34.61334991,35,31.60776711,30,29.82223129,30
1836,16.16420746,17,29.06576347,30,25.09598541,26,31.60776711,29,29.04059029,29
1837,14.24079132,14,30.94449806,31,29.06892395,31,30.80615616,28,32.93786621,34
1838,14.30395412,15,27.90828705,29,34.62749863,36,31.60776711,29,30.67354393,31
1839,15.16893387,16,27.90828705,29,31.02261543,32,32.41537476,30,32.17983246,33
1840,13.66229248,15,27.32088661,27,33.77961349,35,31.60776711,30,29.81303596,30
1841,15.16893387,16,24.88716316,26,29.0666275,30,32.41537476,30,29.92722702,30
1842,16.16420746,17,29.21068954,30,32.78873825,34,31.60776711,29,31.5518856,32
1843,15.16893387,16,29.06576347,30,26.08668709,27,33.22689056,31,29.1697464,29
1844,16.16420746,17,26.91592598,28,28.08231163,28,31.60776711,29,26.12458229,27
1845,14.51353931,16,27.90828705,29,25.09598541,25,33.22689056,31,30.67354393,31
1846,15.16893387,16,28.88544846,30,26.08852768,27,34.03316116,32,29.23070908,29
1847,15.16893387,16,25.90903282,27,27.08486748,28,33.22689056,31,29.1188736,29
1848,15.25822735,16,25.90903282,27,31.96465111,34,32.40797424,30,30.82626534,30
1849,16.16420746,17,27.16762733,28,23.05228233,23,31.60784721,29,27.13483429,27
1850,14.26307011,15,27.09566879,28,26.08764076,27,34.85744095,33,30.58843231,32
1851,15.16852665,16,28.38404083,30,31.10854912,32,31.60776711,29,27.13483429,27
1852,13.36436939,14,31.70544434,32,31.96680641,34,31.60848236,29,30.76512146,31
1853,16.16420746,17,28.42481995,30,29.07260513,30,32.41537476,30,28.10844994,28
1854,15.16893387,16,27.90828705,29,28.08146858,29,33.22689056,31,27.30191422,27
1855,16.16420746,17,26.11809349,27,26.08668709,27,33.22689438,31,32.35387421,33
1856,16.16420746,17,30.34089088,32,33.77710342,35,32.41530991,30,29.92722702,29
1857,12.13732624,12,31.95030975,33,31.01204109,33,33.22689056,31,28.10844994,28
1858,15.16893387,16,26.58355141,28,29.06744576,31,31.60776711,29,30.6249752,31
1859,15.16961288,16,25.90903282,27,30.04272842,30,30.80615616,28,30.76512146,31
1860,15.16893387,16,26.41986084,27,33.74095917,35,30.80615616,28,28.79161835,29
1861,11.72643661,12,27.32088661,28,25.09598541,26,30.80865479,28,29.04059029,29
1862,14.51353931,15,24.88716316,26,27.04726601,28,32.41537476,29,29.22973061,29
1863,15.16893387,16,29.34765816,31,30.08455658,31,32.41537476,30,29.04059029,28
1864,16.16420746,17,26.95967865,28,27.12975693,30,32.4144783,30,28.10844994,28
1865,14.26578236,15,29.25296593,30,24.11383057,25,32.41582108,30,28.10844994,28
1866,14.26578236,15,28.99985313,30,35.18870926,36,32.41537857,30,30.76512146,31
1867,15.16893387,16,28.16096115,29,30.04302597,31,31.60710526,29,31.4942131,32
1868,16.16420746,17,26.91592598,27,32.87664795,34,32.41537476,30,29.04059029,29
1869,15.16893387,16,26.01783562,27,30.98021126,32,30.80615616,28,26.32831001,26
1870,16.16420746,17,24.88716316,26,25.09598541,26,31.60014343,29,27.13483429,27
1871,12.21448803,12,29.73020935,31,23.05854034,23,33.23391342,31,29.93728828,30
1872,15.16893387,16,25.90903282,27,27.08322525,28,32.41574097,30,33.46680832,35
1873,12.78355026,13,26.91592598,28,28.07450485,29,31.60014343,29,30.76512146,31
1874,14.26152229,14,26.91592598,29,28.08151817,28,32.40796661,30,30.66242218,31
1875,12.78355026,12,27.49661064,29,29.06690979,30,31.60776711,29,29.92722702,30
1876,13.44364738,14,25.90903282,27,27.04726982,28,30.80615616,28,33.55134583,35
1877,14.26307011,15,26.91592598,28,26.08852768,27,33.22689056,32,26.12458229,26
1878,15.34418583,16,28.76895332,30,35.45431519,37,32.41537476,30,30.85752869,31
1879,16.38642883,17,26.91592598,28,33.77961349,35,32.41543961,30,31.5518856,32
1880,15.16893387,16,26.91592598,28,33.93527985,36,32.41537476,30,29.75393105,30
1881,16.16420746,17,25.90903282,27,27.08532715,29,32.41537476,30,32.28596878,32
1882,13.44312954,14,30.96370506,33,32.89436722,35,32.41537476,30,27.09348297,27
1883,15.10222244,16,30.33247757,31,24.11252022,25,31.60776711,29,31.61128998,31
1884,16.16420746,17,26.91592598,28,26.08668709,27,33.22454071,31,32.17172623,33
1885,14.26002407,15,27.90828705,29,34.87050247,36,34.85293198,33,27.13483429,27
1886,15.16893387,17,29.58375549,31,35.34943771,36,31.60776711,29,29.85457611,30
1887,13.6384201,14,29.58375549,31,27.08418846,28,34.04346085,32,29.92722702,30
1888,15.16961288,16,28.55082512,30,29.07564926,29,31.60776711,29,29.81303596,30
1889,14.26838112,16,27.90828705,29,25.09598541,26,33.22689056,31,30.76512146,31
1890,12.84588718,13,28.4738369,30,27.08532715,28,31.60776711,29,29.82591248,30
1891,16.16420746,17,26.91592598,28,32.85393906,34,32.41530991,30,29.09012032,29
1892,12.2689867,12,29.73020935,31,27.08532715,28,31.60776711,29,33.02973175,34
1893,15.16893387,16,27.90828705,29,32.88251114,34,30.81377029,28,29.92722702,30
1894,17.24448395,18,26.96057129,27,27.04669952,28,34.85293198,33,28.10844994,28
1895,15.16893387,15,29.28956413,30,30.0519352,31,31.61517143,29,29.093153,30
1896,15.16893387,16,25.90903282,26,27.08609772,28,30.81302834,28,28.14137077,28
1897,15.09551525,15,31.3791256,33,23.43341446,24,32.41537476,30,28.88720894,29
1898,12.78355026,13,31.70544434,33,27.08532715,28,31.60784721,29,32.24919891,34
1899,14.27270222,15,25.90903282,27,31.04502106,32,30.80615616,28,27.13483429,27
1900,15.16893387,16,28.2337265,29,24.11022949,25,32.41537476,30,29.82311821,30
1901,16.12466431,17,29.67978477,31,33.73289871,35,33.22689056,31,29.74762154,30
1902,14.26578236,15,27.19039536,29,35.06026459,38,30.80615616,28,28.87247276,29
1903,14.27271366,15,28.4738369,30,23.43341446,24,32.41537476,30,31.5518856,32
1904,14.20851421,14,31.70544434,33,33.61651993,34,32.41537476,30,28.10844994,28
1905,13.4641304,14,31.7486248,31,25.0964489,26,32.41537476,30,28.10844994,28
1906,16.16420746,17,28.88544846,30,33.76342773,35,33.22689056,31,32.11481094,33
1907,13.40902901,15,26.91592598,28,33.7733345,35,31.60776711,29,28.85172081,29
1908,15.16961288,17,27.86007118,29,27.08532715,28,34.04014969,32,27.14966393,27
1909,12.11976719,12,25.90903282,27,33.64916611,35,30.80615616,28,28.10844994,27
1910,15.16893387,16,28.35936737,29,25.09598541,26,30.80695534,29,30.12173271,30
1911,14.22036266,15,25.90903282,27,30.03520203,31,31.60776711,29,28.10844994,28
1912,12.75698948,13,29.06576347,30,28.05891037,30,32.41537476,30,28.10844994,28
1913,14.91837978,16,28.88544846,30,32.05453873,33,31.61517143,29,29.87813187,31
1914,15.34761143,16,32.16745758,34,32.88672638,34,32.41544724,30,29.63851166,30
1915,15.17692852,15,26.31278038,28,32.10057831,33,30.81377029,28,30.76512146,31
1916,15.16376591,16,25.90903282,27,25.09598541,26,31.60776711,29,28.01957703,28
1917,15.48330593,16,26.27460861,27,31.91419029,34,34.04014969,32,29.78614998,30
1918,16.16420746,17,27.03020287,28,26.08852768,27,32.41537476,30,29.95303726,30
1919,15.16893387,16,28.92942047,30,33.9397316,34,31.60776711,29,29.92722702,30
1920,12.75570965,13,25.90903282,27,23.05099106,23,30.80615807,28,32.28596878,33
1921,12.76606369,13,29.21068954,30,33.00543594,33,32.41537476,30,31.54341888,32
1922,12.2689867,12,31.3791256,33,28.08147049,29,31.60776711,29,27.13483429,27
1923,12.75570965,13,29.88515663,31,23.05854034,23,34.04014969,32,28.10844994,28
1924,15.16893387,16,25.90903282,27,26.08882332,27,32.41537476,30,30.59505463,31
1925,16.16420746,17,29.39592171,30,32.88672638,33,33.22689056,31,29.85457611,30
1926,15.27015686,16,25.90903282,27,28.0847168,29,31.60776711,29,29.04059029,29
1927,15.16893387,16,25.37342072,26,26.08937263,27,31.60776711,29,30.81200981,31
1928,15.06430817,16,24.95457458,26,30.03831863,32,31.60776711,29,26.2205677,26
1929,15.16893387,16,28.88544846,30,33.73706055,35,32.41531754,30,29.04059029,29
1930,15.19375134,16,28.35495186,30,33.80155945,35,30.80615616,28,29.04059029,28
1931,16.16420746,17,26.08785057,27,28.08185387,29,32.41537476,30,27.13483429,27
1932,15.34761143,15,26.96057129,28,23.43341446,23,34.85293198,33,28.26390839,28
1933,16.16014862,17,27.90828705,29,33.64612579,34,31.60776711,29,29.95303726,30
1934,13.45031452,14,28.87744141,30,27.08651733,27,33.22454071,31,26.12458229,26
1935,13.4641304,14,30.52711678,32,25.09598541,26,31.60776711,29,29.69390488,30
1936,14.39002895,15,27.90828705,29,28.05905533,29,34.85293198,33,30.76512146,31
1937,14.26578236,15,29.13801384,30,29.07235336,30,33.22695541,31,28.03806305,28
1938,16.16420746,17,28.08880997,29,27.08532715,28,32.42259216,30,29.11415291,29
1939,15.16961288,16,25.90903282,27,35.63214874,37,32.41537476,30,28.14137077,28
1940,14.26578236,15,28.88544846,30,32.88314819,34,31.60776711,29,27.13483429,27
1941,16.16420746,17,24.88716316,26,30.04206276,32,34.03652191,32,28.86459351,29
1942,15.16893387,16,27.32088661,28,26.08852768,27,30.80117226,28,31.63460922,31
1943,14.26152229,14,27.16762733,28,29.07790947,31,33.22689056,30,29.92722702,30
1944,15.16893387,16,27.16730118,28,35.42034531,34,31.60843277,29,31.55933189,32
1945,14.27471066,15,26.91592598,28,31.89752769,33,32.41544724,30,28.10844994,28
1946,12.78355026,13,27.45350647,29,25.09544182,26,31.60776711,29,29.04059029,29
1947,15.16893387,16,25.90903282,27,25.09598541,26,31.60776711,29,29.74762154,30
1948,14.39002895,15,29.31597328,30,25.09598541,26,34.03652191,32,28.18946075,28
1949,15.29614544,17,28.88544846,30,32.88500595,33,30.80615616,28,28.10844994,28
1950,15.16893387,16,28.88544846,31,28.08275414,29,30.80615616,28,29.81303596,31
1951,16.16420746,17,25.7925415,27,31.00250244,32,33.22689056,31,29.04059029,29
1952,15.16893387,16,28.88544846,30,27.08532715,28,32.41537476,29,28.22049713,28
1953,14.32441139,15,27.75963974,29,31.95863724,33,32.41537476,29,27.13483429,27
1954,15.16893387,16,25.90903282,27,32.88672638,34,34.85288239,33,31.4100132,32
1955,16.16420746,17,26.91592598,28,24.11275291,25,31.60638428,29,29.02742577,29
1956,16.16420746,17,28.88544846,30,27.08568001,28,30.80617142,28,29.10039139,29
1957,14.07326698,15,26.50528908,28,25.09598541,26,32.41537476,31,30.1287899,30
1958,12.11479187,12,28.2337265,29,26.08858109,27,32.41538239,30,28.10844994,28
1959,13.4726038,14,27.64570427,29,35.48672867,37,32.41537476,30,29.92722702,30
1960,13.44312954,14,25.83542252,27,24.11281586,25,31.60776711,30,28.10844994,28
1961,14.13101006,15,27.90828705,29,25.04144478,27,31.60776711,29,28.88720894,29
1962,13.56371593,15,31.33538818,33,26.03920937,27,31.61412239,28,29.184412,29
1963,12.75570965,13,25.90903282,27,28.08247185,28,33.22689056,31,28.10844994,29
1964,16.16420746,17,25.90903282,27,33.77710342,36,32.41537476,30,28.10844994,28
1965,16.14699554,17,26.91592598,28,34.42696381,35,32.41537476,30,30.80428696,31
1966,15.02542305,16,25.90903282,27,35.05603027,34,34.04014969,32,27.94264793,28
1967,15.16893387,16,28.2337265,29,23.42554092,24,32.41574097,30,29.184412,30
1968,15.16893387,16,27.90828705,29,27.08532715,27,32.41530991,30,29.21088409,29
1969,16.8595314,17,30.67277527,33,35.45431519,37,32.41537476,30,28.92926025,29
1970,15.16893387,16,25.90903282,27,27.13011742,28,30.80615616,28,29.92722702,30
1971,16.16420746,17,27.09587669,28,26.08852768,27,34.85293579,33,27.25619125,27
1972,15.16893387,16,27.90828705,29,25.09427452,26,31.60638428,29,29.05214882,29
1973,15.16852665,16,27.09587669,28,23.43341446,24,31.60776711,29,29.92722702,30
1974,14.25585556,15,29.34765816,31,24.11226082,25,34.04014969,32,30.76512146,31
1975,16.16420746,17,28.69534111,29,24.16718483,25,30.80615616,28,28.98553658,30
1976,16.16420746,17,25.90903282,27,23.43341446,24,31.60776711,29,27.13483429,28
1977,15.16893387,16,30.38058281,32,25.15060043,26,31.60776711,29,32.22994995,33
1978,15.16893387,16,26.68559265,27,29.07827568,30,32.41537476,30,27.13483429,27
1979,13.46675205,14,24.88716316,26,29.07077789,29,33.22689438,30,30.78771782,31
1980,13.44364738,14,31.3791256,33,30.05329514,30,32.41537476,30,31.48468208,33
1981,16.16420746,17,25.90903282,27,31.94207764,33,32.41537476,30,30.67354393,31
1982,15.1298933,16,26.91592598,28,27.08503914,28,31.60776711,29,30.06850052,30
1983,15.16376591,16,29.84574127,32,34.62749863,35,31.60776711,30,29.99354362,30
1984,13.31195927,15,32.34848022,34,26.08852768,27,34.04014969,32,27.13483429,27
1985,12.11479187,12,25.499897,27,28.05218887,31,33.22689056,31,30.87018776,30
1986,14.27542019,15,26.91592598,27,25.09598541,26,32.41537476,30,32.33254623,33
1987,15.16893387,16,25.90903282,27,28.08185387,29,32.41537476,30,28.10844994,28
1988,15.84133053,17,27.79138565,30,33.0401268,34,32.41537476,30,26.30299377,26
1989,13.4641304,13,28.01757431,28,24.11224556,25,32.41537476,30,29.84827232,30
1990,15.16893387,15,31.49346161,33,27.13020134,28,33.23391342,32,27.13483429,26
1991,16.16420746,17,28.88544846,30,31.00447083,33,34.84619522,33,28.10844994,28
1992,13.45292473,14,27.86007118,29,27.08609772,28,31.60776711,29,29.10998726,29
1993,16.16420746,16,27.45350647,29,25.09598541,26,31.60776711,29,29.97142792,30
1994,15.16893387,16,25.90903282,27,31.07483864,31,31.60776711,29,27.13483429,27
1995,12.78355026,13,27.64570427,29,32.85293961,35,34.85293198,33,28.16353798,28
1996,13.46675205,14,27.3688488,28,27.08486748,28,32.41544724,30,33.50896454,35
1997,16.16420746,17,30.45145607,32,24.11110878,25,34.04053497,32,30.84485435,31
1998,14.32508945,15,25.90903282,27,33.36355591,33,31.60776711,29,28.22049713,28
1999,14.26597023,15,30.16913605,31,33.7804985,35,31.60776711,29,29.92722702,30
2000,13.6384201,14,28.16096115,29,30.04390144,32,32.41537476,30,30.9475975,31
2001,12.83803558,13,32.30488586,34,26.08852768,26,32.41537476,30,30.05952454,30
2002,13.50428963,14,25.90903282,27,32.88721466,34,34.04659271,33,32.8948822,34
2003,15.16893387,17,28.08880997,29,26.08852768,27,32.4159317,30,27.9869709,28
2004,15.16893387,16,25.90903282,27,32.87667084,34,31.60776711,29,27.13483429,28
2005,15.19521523,16,26.86739922,28,25.09695053,26,32.41537476,30,26.12458229,26
2006,15.03210926,16,24.99534416,26,30.05482101,31,33.23561478,31,27.13483429,27
2007,14.22981548,15,27.05565453,28,30.05337715,30,31.60776711,29,29.04059029,29
2008,15.16893387,16,25.90903282,27,26.08834076,27,31.60777473,29,29.04059029,29
2009,16.16420746,17,26.65465355,28,25.09598541,26,34.04019928,32,28.87247276,30
2010,14.26152229,15,26.96057129,28,28.11284065,29,34.04014969,32,32.87128067,34
2011,16.16420746,18,25.90903282,27,34.63344574,36,33.22689056,30,30.09837151,31
2012,15.16893387,16,31.70544434,33,34.63768387,36,32.41537476,30,28.15196228,28
2013,13.50952244,15,30.45574379,33,25.09598541,25,33.22689056,31,32.26435852,33
2014,13.45292473,14,26.97992325,29,34.5750618,36,32.41537476,30,27.13483429,27
2015,12.7710247,13,27.90828705,29,25.09695053,26,31.60776711,29,27.9869709,28
2016,16.16420746,17,31.88479805,33,30.03567505,31,30.80615616,28,29.04059029,29
2017,14.26307011,15,25.90903282,27,25.09598541,26,32.41537476,30,29.09012032,29
2018,15.11454868,16,24.88716316,26,25.09576988,26,31.60776711,29,29.09012032,29
2019,13.46175003,13,29.35945511,31,27.08572388,28,34.85293198,33,32.40069962,33
2020,15.16893387,16,28.08880997,29,23.43353462,24,33.22689056,31,33.58037567,35
2021,15.16893387,16,26.91592598,28,27.08532715,28,31.60085106,29,29.04059029,29
2022,16.16420746,17,26.23134041,27,28.08231163,29,31.60776711,29,27.13483429,27
2023,13.4641304,14,28.88544846,30,25.15260887,26,34.04014969,31,27.98881531,28
2024,13.50177193,15,26.36379433,27,26.08852768,27,32.4148941,30,29.92722702,30
2025,16.91226768,18,27.90828705,29,28.08162689,28,32.41530991,30,28.10844994,27
2026,16.16014862,17,25.90903282,27,27.08470154,29,34.04014969,32,28.12160492,28
2027,15.16184044,16,26.91592598,28,28.08235931,29,32.41482544,29,27.13483429,27
2028,12.78355026,13,26.91592598,28,25.09598541,25,32.41537476,30,33.09325027,35
2029,15.23958874,16,31.98324966,34,32.00470352,29,30.80615616,28,28.10844994,28
2030,15.03210926,16,24.88716316,26,27.08605766,28,31.60783958,29,29.02742577,29
2031,15.27015686,16,26.91592598,29,28.08146858,29,31.60776711,29,30.78771782,31
2032,14.26152229,15,28.92942047,30,32.88314819,34,31.60777473,29,29.04059029,29
2033,15.16893387,16,28.88544846,30,28.08147049,28,30.80615616,28,29.04059029,29
2034,14.26578236,14,26.72646141,28,32.85341644,34,32.41537476,30,29.99354362,30
2035,15.16893387,16,28.88544846,30,26.088974,27,31.60776711,29,27.13483429,27
2036,15.19521523,16,26.91592598,28,30.0802269,31,32.41482544,30,29.05214882,28
2037,15.19466686,16,24.88716316,26,27.04669952,28,30.80615616,28,29.184412,29
2038,14.34515381,14,30.8931694,32,29.0785141,30,33.22689056,31,28.10844994,28
2039,14.08395004,15,26.96057129,28,26.08852768,27,32.41537476,30,29.02742577,29
2040,15.16893387,16,26.91592598,29,30.06754684,31,31.60710716,28,28.18946075,28
2041,15.34761143,16,25.90903282,27,24.05817223,25,34.03977585,32,27.94264793,27
2042,12.17024517,12,26.50528908,28,31.01495552,33,34.04014587,32,29.95303726,29
2043,15.84133053,17,25.90903282,27,28.08039474,30,32.41537476,30,28.10844994,28
2044,14.32508945,15,28.88544846,30,34.47967148,36,31.60776711,29,29.95545006,30
2045,16.16420746,17,28.55082512,30,32.95231628,34,32.41537476,30,30.76512146,31
2046,16.16420746,17,27.90828705,29,30.05530548,30,32.41537476,30,28.10844994,28
2047,15.18553162,16,29.65660286,31,33.74552917,35,33.22736359,31,30.75523376,31
2048,14.0744257,14,25.90903282,27,23.05854034,23,31.60843277,30,30.56688499,31
2049,14.27270222,15,25.45005989,27,26.08858109,27,34.85293198,33,29.14333153,29
2050,15.16893387,16,26.86739922,28,30.08023453,31,31.60843277,29,30.8855648,31
2051,15.16961288,16,29.84574127,31,25.09619522,26,34.85293961,33,30.74089813,31
2052,13.47609997,14,29.58375549,31,25.04009819,27,32.41537476,30,33.58314133,35
2053,14.26578236,15,31.03495979,32,25.09598541,26,33.22689056,31,28.26390839,28
2054,15.16893387,16,27.52429962,29,34.66614914,36,31.60014343,29,29.22035027,29
2055,14.26578236,15,28.62253952,30,30.04680061,32,31.60776711,29,28.85172081,29
2056,16.16420746,16,26.79906464,28,30.0638504,31,31.60776711,29,31.25541878,32
2057,15.16893387,16,27.61977959,28,34.47680283,35,30.80615616,28,30.77381325,30
2058,12.73222446,13,25.90903282,27,26.14165497,27,31.60776711,29,29.06917381,29
2059,12.73540688,13,24.88716316,26,26.08852768,27,31.60776711,29,28.10844994,28
2060,13.56371593,13,27.76519394,29,23.43244743,24,34.03977585,32,28.88720894,29
2061,17.24448395,18,31.26582909,33,25.09604454,26,31.60776711,29,26.26769829,26
2062,14.37493706,16,24.88716316,26,25.04144478,26,33.22689056,31,28.29644203,29
2063,15.02903175,16,26.86739922,29,24.11269188,25,32.41537476,30,31.46967125,32
2064,13.4641304,14,30.67277527,32,27.08520889,28,31.60776711,29,28.10844994,28
2065,16.16420746,17,28.16096115,29,30.05482101,31,33.22882462,31,30.05952454,30
2066,14.51353931,15,25.86034775,27,27.08532715,27,31.60776711,29,29.04059029,29
2067,13.4641304,14,29.14859581,30,29.06736374,30,31.61517143,29,30.76512146,31
2068,14.38126087,15,27.90828705,29,25.09598541,26,32.41537476,30,27.13483429,27
2069,16.16420746,17,27.90828705,29,29.07339096,30,34.04009247,32,30.74322891,31
2070,16.16420746,17,27.90828705,29,30.04266548,31,31.60776711,29,28.10844994,28
2071,16.16420746,17,28.55082512,31,28.08230782,29,33.22689056,31,29.8981514,30
2072,14.27133369,15,28.2337265,29,25.04144478,26,31.60776711,29,29.92722702,29
2073,16.14699554,17,25.90903282,27,30.05292511,31,31.60776711,29,28.92926025,29
2074,15.29951096,16,26.96057129,28,27.08486748,28,30.80615616,28,31.46965599,32
2075,15.16893387,16,26.91592598,28,31.00660706,32,33.22643661,31,27.13483429,27
2076,14.19685364,16,26.65465355,28,24.11275291,25,33.22689056,31,28.91449928,29
2077,16.16420746,17,26.08785057,27,25.09598541,26,34.04014587,32,27.25619125,27
2078,12.78355026,13,29.28956413,30,26.08852768,27,32.41537476,30,29.14333153,29
2079,14.51353931,15,29.512043,31,28.08147049,29,31.60014343,29,30.54740906,31
2080,16.16420746,17,25.90903282,27,29.07216072,30,33.22689056,31,28.12160492,28
2081,16.16420746,17,27.90828705,29,33.65218735,34,32.41482544,30,30.76512146,31
2082,15.17632198,16,28.40910149,29,25.0964489,26,31.60843277,29,28.10844994,28
2083,15.16893387,16,27.90828705,29,30.97418594,31,31.60776711,29,27.16683197,27
2084,12.21448803,12,29.33390045,30,27.08609772,27,34.04014969,32,32.92219543,34
2085,15.16893387,16,26.91592598,28,33.68482971,35,30.80187798,28,28.98553658,29
2086,15.16893387,16,29.1802578,30,23.43382263,24,31.60776711,29,30.95182991,30
2087,16.16420746,17,28.92942047,30,26.08852768,27,32.42206955,30,29.8981514,30
2088,13.45693874,14,25.90903282,27,31.07838249,32,31.60776711,29,29.14333153,29
2089,15.10222244,16,27.90828705,29,28.07835197,29,31.60776711,29,28.10844994,28
2090,14.32686901,15,25.90903282,27,31.88232803,32,33.22454071,31,27.13483429,27
2091,15.16893387,16,24.88716316,26,23.42677116,23,32.41537476,30,28.16353798,28
2092,15.16893387,16,25.90903282,27,26.08872032,27,33.22695541,31,29.04059029,30
2093,15.16893387,16,27.90828705,29,28.0605545,28,32.41537476,30,29.04059029,30
2094,16.16420746,17,28.01757431,29,35.45431519,38,33.22689056,31,28.16353798,28
2095,15.16893387,16,25.57897186,27,28.11304092,29,31.60776711,29,33.05595779,34
2096,13.4641304,14,28.99435616,30,27.08532715,28,32.41537476,30,27.13483429,27
2097,12.78355026,13,28.88544846,29,34.63768387,35,34.85744095,32,28.85071945,29
